customer_id,age,gender,region,product,category,purchase_channel,payment_method,order_value_inr,rating,issue_type,issue_resolved,feedback,review,customer_emotion,customer_happy,review_date
CUST07927,44,Other,South,Keyboard,Accessories,Store,Cash on Delivery,524.29,2,Support Delay,No,This is unacceptable. I received the wrong keyboard.,Very angry and frustrated.,Angry,No,2026-06-26
CUST07928,26,Male,South,Tablet,Electronics,Website,Debit Card,925.04,5,None,No,I did not expect the tablet to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-11-10
CUST07929,32,Male,East,Tablet,Electronics,Mobile App,Net Banking,3832.27,1,None,Yes,I am extremely angry. The tablet arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-02-28
CUST07930,30,Female,West,Tablet,Electronics,Mobile App,UPI,897.52,5,Damaged Product,No,I am very happy with the tablet. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-01-23
CUST07931,25,Male,South,Tablet,Electronics,Marketplace,UPI,1074.1,1,Wrong Item,Yes,Worst purchase ever! The tablet is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-10-19
CUST07932,65,Male,West,Monitor,Computers,Website,UPI,2781.79,2,Late Delivery,No,This is unacceptable. I received the wrong monitor.,Very angry and frustrated.,Angry,No,2026-05-25
CUST07933,35,Male,Central,Mouse,Accessories,Mobile App,Debit Card,902.16,3,Wrong Item,Yes,I am disappointed with the mouse. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-03-31
CUST07934,61,Other,North,Tablet,Electronics,Store,UPI,509.8,5,None,Yes,Loved the tablet! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-05-19
CUST07935,58,Female,East,Speaker,Audio,Store,Credit Card,836.14,5,Damaged Product,No,Loved the speaker! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-12-24
CUST07936,21,Male,South,Mouse,Accessories,Website,Credit Card,2673.15,5,Late Delivery,Yes,Loved the mouse! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-01-30
CUST07937,36,Female,South,Mouse,Accessories,Marketplace,UPI,1148.33,3,Late Delivery,Yes,I expected better quality from this mouse.,I feel let down by the product.,Sad,No,2025-11-04
CUST07938,23,Other,East,Keyboard,Accessories,Marketplace,Net Banking,3846.53,2,Late Delivery,No,I am disappointed with the keyboard. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-01-06
CUST07939,34,Female,Central,Headphones,Audio,Marketplace,Cash on Delivery,1771.63,5,Late Delivery,No,Great value for money. The headphones is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-28
CUST07940,45,Other,Central,Keyboard,Accessories,Marketplace,UPI,721.17,5,Poor Quality,Yes,Great value for money. The keyboard is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-06
CUST07941,23,Male,West,Mouse,Accessories,Mobile App,Debit Card,1133.65,5,Wrong Item,Yes,Loved the mouse! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-11-20
CUST07942,24,Male,South,Laptop,Computers,Marketplace,Cash on Delivery,629.8,2,Damaged Product,No,I expected better quality from this laptop.,I feel let down by the product.,Sad,No,2026-01-13
CUST07943,55,Other,East,Monitor,Computers,Marketplace,Cash on Delivery,710.18,5,Support Delay,Yes,"Wow, the monitor arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-12-16
CUST07944,45,Female,East,Headphones,Audio,Store,Net Banking,20158.97,4,None,No,Great value for money. The headphones is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-03-30
CUST07945,63,Male,North,Speaker,Audio,Mobile App,Debit Card,2126.23,5,Poor Quality,Yes,I am very happy with the speaker. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-01-11
CUST07946,22,Other,Central,Keyboard,Accessories,Store,Cash on Delivery,1919.3,5,Late Delivery,No,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-10-24
CUST07947,28,Female,Central,Monitor,Computers,Store,Credit Card,731.38,3,None,No,The monitor stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-01-04
CUST07948,48,Male,West,Smartphone,Electronics,Website,Debit Card,3041.88,1,None,No,I am extremely angry. The smartphone arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-03-11
CUST07949,33,Female,East,Smartwatch,Wearables,Marketplace,Net Banking,2240.87,4,Wrong Item,No,"Wow, the smartwatch arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-03-24
CUST07950,65,Female,East,Headphones,Audio,Store,Cash on Delivery,3725.86,5,Wrong Item,Yes,Loved the headphones! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-10
CUST07951,69,Male,East,Laptop,Computers,Marketplace,UPI,3610.22,5,Late Delivery,No,I was surprised by the features and performance of the laptop.,The product surprised me in a good way.,Surprise,Yes,2025-04-10
CUST07952,50,Female,Central,Monitor,Computers,Marketplace,UPI,419.3,5,Poor Quality,Yes,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-12-03
CUST07953,37,Male,Central,Smartphone,Electronics,Website,UPI,533.04,2,Support Delay,Yes,The smartphone stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-03-02
CUST07954,64,Other,West,Monitor,Computers,Store,Cash on Delivery,571.08,5,Poor Quality,No,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-05
CUST07955,48,Female,East,Tablet,Electronics,Mobile App,UPI,593.74,4,Poor Quality,Yes,I was surprised by the features and performance of the tablet.,The product surprised me in a good way.,Surprise,Yes,2025-11-05
CUST07956,66,Female,West,Laptop,Computers,Store,Net Banking,1353.22,2,Wrong Item,No,The laptop stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-09-29
CUST07957,64,Male,West,Mouse,Accessories,Marketplace,UPI,758.68,2,Damaged Product,No,I am disappointed with the mouse. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-01-16
CUST07958,59,Male,East,Headphones,Audio,Marketplace,UPI,4218.31,2,None,Yes,Worst purchase ever! The headphones is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-04-04
CUST07959,34,Other,West,Headphones,Audio,Store,Credit Card,3782.13,5,Support Delay,No,Loved the headphones! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-01-24
CUST07960,18,Male,South,Laptop,Computers,Website,Credit Card,1092.04,5,Wrong Item,No,Great value for money. The laptop is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-01-02
CUST07961,48,Other,South,Tablet,Electronics,Website,Credit Card,3908.71,5,Wrong Item,Yes,I was surprised by the features and performance of the tablet.,The product surprised me in a good way.,Surprise,Yes,2025-10-18
CUST07962,48,Female,East,Smartphone,Electronics,Marketplace,UPI,2885.02,5,Late Delivery,No,Loved the smartphone! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-04-29
CUST07963,64,Other,West,Laptop,Computers,Mobile App,UPI,818.15,4,Poor Quality,No,Loved the laptop! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-17
CUST07964,56,Female,West,Monitor,Computers,Website,UPI,297.08,5,Wrong Item,No,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-04-07
CUST07965,68,Male,South,Monitor,Computers,Website,Credit Card,951.77,2,Damaged Product,Yes,I am disappointed with the monitor. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-07-02
CUST07966,55,Other,South,Camera,Photography,Website,UPI,721.26,5,Support Delay,No,Loved the camera! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-11-10
CUST07967,55,Female,North,Smartphone,Electronics,Marketplace,Debit Card,1254.17,5,Late Delivery,No,Loved the smartphone! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-10-28
CUST07968,23,Female,Central,Mouse,Accessories,Marketplace,Credit Card,1162.12,5,None,No,Loved the mouse! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-02-20
CUST07969,44,Male,South,Smartwatch,Wearables,Store,Net Banking,1142.49,5,None,Yes,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-05-17
CUST07970,26,Female,West,Speaker,Audio,Store,UPI,1541.32,5,Support Delay,Yes,I was surprised by the features and performance of the speaker.,The product surprised me in a good way.,Surprise,Yes,2025-11-04
CUST07971,59,Other,South,Smartphone,Electronics,Website,UPI,498.63,5,Poor Quality,No,I did not expect the smartphone to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-06-18
CUST07972,33,Other,North,Keyboard,Accessories,Marketplace,UPI,1432.8,2,None,No,The keyboard stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-09-10
CUST07973,26,Other,West,Tablet,Electronics,Store,Cash on Delivery,824.07,4,Support Delay,Yes,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-07-25
CUST07974,23,Other,North,Laptop,Computers,Store,Cash on Delivery,1248.86,5,Support Delay,Yes,"Wow, the laptop arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-11-09
CUST07975,26,Female,East,Tablet,Electronics,Mobile App,Net Banking,2043.29,2,Support Delay,No,I expected better quality from this tablet.,I feel let down by the product.,Sad,No,2025-10-05
CUST07976,42,Male,South,Camera,Photography,Website,Debit Card,494.79,4,Support Delay,No,Great value for money. The camera is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-03-17
CUST07977,29,Male,North,Speaker,Audio,Website,Credit Card,913.39,5,Poor Quality,Yes,"Wow, the speaker arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-07-16
CUST07978,64,Female,Central,Headphones,Audio,Store,Credit Card,1015.31,1,None,No,Worst purchase ever! The headphones is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-10-30
CUST07979,43,Female,East,Tablet,Electronics,Store,Cash on Delivery,785.03,1,Wrong Item,Yes,I am extremely angry. The tablet arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-06-15
CUST07980,58,Female,North,Tablet,Electronics,Mobile App,Net Banking,1968.23,1,Wrong Item,No,This is unacceptable. I received the wrong tablet.,Very angry and frustrated.,Angry,No,2025-03-19
CUST07981,46,Other,South,Monitor,Computers,Mobile App,Debit Card,686.6,4,Late Delivery,No,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-06-22
CUST07982,57,Other,West,Monitor,Computers,Mobile App,UPI,764.32,4,Damaged Product,Yes,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-03-06
CUST07983,27,Male,South,Monitor,Computers,Store,Credit Card,691.29,2,Wrong Item,Yes,Worst purchase ever! The monitor is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-06-19
CUST07984,27,Female,Central,Laptop,Computers,Mobile App,UPI,2230.18,5,Wrong Item,Yes,Loved the laptop! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-11-25
CUST07985,40,Female,South,Speaker,Audio,Marketplace,Credit Card,796.25,4,Support Delay,No,Loved the speaker! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-01-18
CUST07986,69,Other,West,Mouse,Accessories,Store,Credit Card,1478.86,2,Wrong Item,No,I am extremely angry. The mouse arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-03-08
CUST07987,25,Male,West,Smartwatch,Wearables,Mobile App,Net Banking,3960.83,2,Wrong Item,No,I am extremely angry. The smartwatch arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-11-23
CUST07988,53,Female,Central,Monitor,Computers,Marketplace,Credit Card,1044.58,5,Support Delay,No,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-04-22
CUST07989,54,Female,Central,Speaker,Audio,Mobile App,Credit Card,2259.37,1,Poor Quality,Yes,I am extremely angry. The speaker arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2026-02-09
CUST07990,66,Other,East,Mouse,Accessories,Marketplace,Net Banking,3249.9,1,Damaged Product,No,Worst purchase ever! The mouse is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-02-03
CUST07991,35,Male,East,Mouse,Accessories,Mobile App,Net Banking,2138.1,3,None,No,I expected better quality from this mouse.,I feel let down by the product.,Sad,No,2025-02-20
CUST07992,27,Female,South,Tablet,Electronics,Store,Net Banking,1084.72,5,Damaged Product,No,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-03-28
CUST07993,58,Female,North,Tablet,Electronics,Website,UPI,1664.65,5,Wrong Item,No,Great value for money. The tablet is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-03-02
CUST07994,70,Female,South,Tablet,Electronics,Marketplace,UPI,474.95,5,Support Delay,No,Loved the tablet! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-10-06
CUST07995,19,Other,South,Smartwatch,Wearables,Website,Net Banking,660.48,5,Poor Quality,No,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-12-13
CUST07996,61,Female,Central,Speaker,Audio,Store,UPI,740.23,5,Poor Quality,Yes,I am very happy with the speaker. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-12-24
